"name","types","number","percent"
"dplyr","STR→STR",28678,2.46085779059969
"dplyr","REAL→REAL",27610,2.36921276234247
"dplyr","BCODE→LANG",27609,2.36912695239092
"dplyr","SYM→NA",27421,2.3529946814992
"dplyr","INT→INT",22832,1.95921281382845
"dplyr","BCODE→INT",21696,1.86173270886571
"dplyr","SYM→NIL",20523,1.76107763569557
"dplyr","LANG→STR",20367,1.7476912832535
"dplyr","STR→NA",17926,1.5382291915158
"dplyr","CLOS→CLOS",15402,1.3216448737993
"dplyr","BCODE→SYM",14875,1.27642302933156
"dplyr","BCODE→REAL",14514,1.24544563682139
"dplyr","LGL→NA",14455,1.24038284967984
"dplyr","LANG→INT",13846,1.18812458918486
"dplyr","SYM→LANG",12536,1.07571355265213
"dplyr","PROM→VEC",10670,0.915592183056653
"dplyr","LANG→SYM",9601,0.823861344847885
"dplyr","LANG→LANG",9270,0.795458250884272
"dplyr","LANG→LGL",9142,0.784474577085654
"dplyr","LANG→CLOS",8176,0.70158216388671
"dplyr","ENV→ENV",7817,0.670776391279649
"dplyr","SYM→CLOS",7505,0.644003686395519
"dplyr","LANG→VEC",6899,0.592002855755188
"dplyr","SYM→LGL",6218,0.533566278748479
"dplyr","NIL→NA",6089,0.52249679499831
"dplyr","SYM→SYM",5373,0.461056869687291
"dplyr","BCODE→NIL",4716,0.404679731517824
"dplyr","LANG→REAL",4247,0.364434864240076
"dplyr","INT→NA",4090,0.350962701846459
"dplyr","PROM→NA",3152,0.270472967290963
"dplyr","SYM→INT",1693,0.14527624797703
"dplyr","BCODE→BUILTIN",892,0.0765424767841176
"dplyr","VEC→NA",783,0.0671891920649822
"dplyr","SYM→REAL",476,0.0408455369386098
"dplyr","SYM→LIST",368,0.0315780621710261
"dplyr","LANG→NIL",340,0.0291753835275785
"dplyr","BCODE→BCODE",291,0.0249706959015451
"dplyr","LANG→LIST",178,0.0152741713762028
"dplyr","VEC→VEC",156,0.0133863524420654
"dplyr","BCODE→LIST",93,0.00798032549430823
"dplyr","BCODE→SPECIAL",73,0.0062641264632742
"dplyr","PROM→ENV",71,0.0060925065601708
"dplyr","REAL→NA",68,0.00583507670551569
"dplyr","BCODE→S4",49,0.00420468762603337
"dplyr","PROM→INT",46,0.00394725777137826
"dplyr","PROM→STR",44,0.00377563786827486
"dplyr","PROM→LGL",35,0.00300334830430955
"dplyr","PROM→CLOS",21,0.00180200898258573
"dplyr","BCODE→EXPR",15,0.00128714927327552
"dplyr","LANG→S4",15,0.00128714927327552
"dplyr","PROM→REAL",11,0.000943909467068715
"dplyr","LANG→BUILTIN",5,0.000429049757758507
"dplyr","PROM→LANG",4,0.000343239806206805
"dplyr","PROM→NIL",4,0.000343239806206805
"dplyr","SYM→SPECIAL",3,0.000257429854655104
"dplyr","ENV→NA",2,0.000171619903103403
"dplyr","PROM→SYM",2,0.000171619903103403
"dplyr","CLOS→NA",1,8.58099515517014e-05
"dplyr","SYM→BUILTIN",1,8.58099515517014e-05
"ggplot2","BCODE→STR",46704,17.56053541886
"ggplot2","LGL→LGL",26149,9.83192961347571
"ggplot2","BCODE→ENV",25386,9.54504436757407
"ggplot2","STR→STR",18349,6.89915776808543
"ggplot2","BCODE→VEC",14260,5.36170852759814
"ggplot2","BCODE→LANG",12804,4.81425778312528
"ggplot2","SYM→NA",12521,4.70785080463228
"ggplot2","BCODE→NA",12248,4.60520379004362
"ggplot2","STR→NA",10455,3.93104226199428
"ggplot2","LANG→ENV",8988,3.37945555722665
"ggplot2","LANG→NA",8866,3.33358399759362
"ggplot2","SYM→STR",6235,2.34433749436005
"ggplot2","LGL→NA",5637,2.11949165288013
"ggplot2","SYM→ENV",5554,2.08828395247406
"ggplot2","BCODE→SYM",4925,1.85178222289066
"ggplot2","BCODE→CLOS",4791,1.80139870657242
"ggplot2","NIL→NIL",4095,1.5397052188299
"ggplot2","LANG→STR",3647,1.37125883591518
"ggplot2","BCODE→INT",3362,1.2640998646413
"ggplot2","PROM→NA",3339,1.2554519476613
"ggplot2","BCODE→REAL",2865,1.07722965859528
"ggplot2","BCODE→NIL",2584,0.97157467288314
"ggplot2","INT→INT",2466,0.927207098811851
"ggplot2","REAL→REAL",2362,0.888103474206648
"ggplot2","SYM→CLOS",2185,0.821552113099714
"ggplot2","LANG→SYM",1979,0.744096856670176
"ggplot2","BCODE→LGL",1712,0.643705820424124
"ggplot2","SYM→SYM",1390,0.522634982704166
"ggplot2","LANG→CLOS",1352,0.508347119867649
"ggplot2","SYM→VEC",1330,0.500075199278087
"ggplot2","LANG→VEC",1314,0.494059257031133
"ggplot2","LANG→LANG",1132,0.425627913972026
"ggplot2","BCODE→BUILTIN",867,0.325988870506843
"ggplot2","VEC→NA",745,0.280117310873816
"ggplot2","LANG→NIL",487,0.183110242141675
"ggplot2","LANG→REAL",473,0.17784629267559
"ggplot2","LANG→INT",445,0.16731839374342
"ggplot2","LANG→LGL",353,0.132726725823432
"ggplot2","SYM→LGL",272,0.102271018198225
"ggplot2","BCODE→BCODE",185,0.0695593322304106
"ggplot2","SYM→REAL",174,0.0654233719356294
"ggplot2","SYM→NIL",152,0.0571514513460671
"ggplot2","NIL→NA",130,0.0488795307565047
"ggplot2","PROM→NIL",86,0.0323356895773801
"ggplot2","INT→NA",84,0.0315836967965108
"ggplot2","PROM→VEC",68,0.0255677545495563
"ggplot2","SYM→LANG",64,0.0240637689878177
"ggplot2","SYM→INT",61,0.0229357798165138
"ggplot2","PROM→STR",57,0.0214317942547752
"ggplot2","VEC→VEC",53,0.0199278086930365
"ggplot2","BCODE→S4",48,0.0180478267408633
"ggplot2","BCODE→SPECIAL",47,0.0176718303504286
"ggplot2","BCODE→LIST",28,0.0105278989321703
"ggplot2","ENV→NA",23,0.00864791697999699
"ggplot2","CLOS→CLOS",18,0.00676793502782373
"ggplot2","LANG→S4",15,0.00563994585651978
"ggplot2","REAL→NA",14,0.00526394946608513
"ggplot2","BCODE→EXPR",9,0.00338396751391187
"ggplot2","LANG→DOT",4,0.00150398556173861
"ggplot2","PROM→LANG",4,0.00150398556173861
"ggplot2","SYM→DOT",4,0.00150398556173861
"ggplot2","ENV→ENV",2,0.000751992780869304
"ggplot2","LANG→BUILTIN",1,0.000375996390434652
"ggplot2","SYM→BUILTIN",1,0.000375996390434652
"grid","BCODE→VEC",314211,18.5764285080848
"grid","BCODE→STR",272889,16.1334358095125
"grid","SYM→NA",246155,14.5528984007804
"grid","STR→NA",205194,12.1312483372255
"grid","BCODE→NIL",83024,4.90845132874161
"grid","BCODE→REAL",82575,4.8819060569334
"grid","LGL→LGL",77235,4.56620059712081
"grid","PROM→NA",39501,2.33533358952378
"grid","BCODE→NA",36156,2.13757427059623
"grid","VEC→NA",36075,2.13278547991368
"grid","BCODE→BUILTIN",35791,2.11599515208844
"grid","LGL→NA",32716,1.9341984687694
"grid","LANG→NA",29367,1.73620266635136
"grid","BCODE→ENV",25783,1.52431345886665
"grid","SYM→VEC",24806,1.46655236631293
"grid","BCODE→INT",24111,1.42546335983919
"grid","STR→STR",24034,1.42091105264714
"grid","NIL→NIL",23754,1.40435720831239
"grid","BCODE→LGL",15020,0.887995506813681
"grid","BCODE→CLOS",10366,0.612846965621213
"grid","LANG→VEC",5277,0.31198084483727
"grid","REAL→NA",5184,0.30648260368323
"grid","INT→INT",5030,0.297377989299122
"grid","REAL→REAL",4812,0.284489639067073
"grid","LANG→REAL",4720,0.279050518785657
"grid","SYM→LGL",4685,0.276981288243814
"grid","ENV→ENV",4570,0.270182387892045
"grid","BCODE→LANG",3142,0.185757781784859
"grid","LANG→ENV",2984,0.176416683910255
"grid","LANG→INT",2949,0.174347453368412
"grid","VEC→VEC",2148,0.126991634396524
"grid","LANG→NIL",1136,0.0671613113009548
"grid","BCODE→LIST",994,0.0587661473883355
"grid","BCODE→SYM",843,0.0498388956220994
"grid","LANG→STR",792,0.0468237311182713
"grid","LANG→CLOS",610,0.0360637323006888
"grid","LANG→LANG",554,0.0327529634337403
"grid","INT→NA",417,0.0246534038842413
"grid","LANG→LGL",332,0.0196281297111945
"grid","SYM→NIL",331,0.0195690088385705
"grid","LANG→SYM",216,0.0127701084868013
"grid","SYM→BUILTIN",209,0.0123562623784327
"grid","NIL→NA",190,0.0112329657985752
"grid","PROM→REAL",171,0.0101096692187177
"grid","SYM→INT",171,0.0101096692187177
"grid","SYM→REAL",53,0.00313340624907624
"grid","SYM→STR",43,0.00254219752283544
"grid","PROM→VEC",37,0.00218747228709096
"grid","PROM→STR",24,0.00141890094297792
"grid","SYM→ENV",18,0.00106417570723344
"grid","BCODE→SPECIAL",8,0.000472966980992639
"grid","SYM→SYM",8,0.000472966980992639
"grid","BCODE→BCODE",6,0.00035472523574448
"grid","PROM→NIL",6,0.00035472523574448
"grid","SYM→LANG",6,0.00035472523574448
"grid","CLOS→CLOS",3,0.00017736261787224
"grid","PROM→INT",3,0.00017736261787224
"grid","PROM→LGL",3,0.00017736261787224
"grid","BCODE→EXPR",2,0.00011824174524816
"lmtest","BCODE→STR",27370,21.7595242638173
"lmtest","BCODE→ENV",14821,11.7828976658399
"lmtest","LGL→LGL",10074,8.00896775424537
"lmtest","STR→STR",8776,6.97704000508809
"lmtest","BCODE→VEC",6964,5.53647522737391
"lmtest","SYM→NA",5582,4.43776632958087
"lmtest","LANG→NA",5435,4.3208993194683
"lmtest","BCODE→NA",5325,4.23344781530242
"lmtest","STR→NA",5323,4.23185778795395
"lmtest","BCODE→LANG",5050,4.01481905488774
"lmtest","BCODE→REAL",3903,3.10293837053997
"lmtest","LANG→ENV",3228,2.56630414043122
"lmtest","LGL→NA",2659,2.11394135979139
"lmtest","BCODE→CLOS",2496,1.98435413089105
"lmtest","BCODE→SYM",1950,1.55027666475863
"lmtest","NIL→NIL",1884,1.49780576225911
"lmtest","BCODE→INT",1607,1.27758697449596
"lmtest","INT→INT",1583,1.25850664631432
"lmtest","REAL→REAL",1247,0.99138205177129
"lmtest","BCODE→LGL",1141,0.90711060230236
"lmtest","LANG→STR",1086,0.863384850219424
"lmtest","BCODE→NIL",1060,0.842714494689309
"lmtest","LANG→REAL",969,0.770368250333906
"lmtest","PROM→NA",806,0.640781021433569
"lmtest","NIL→NA",562,0.446797684920181
"lmtest","BCODE→BUILTIN",483,0.3839916046556
"lmtest","LANG→INT",462,0.367296317496661
"lmtest","SYM→REAL",456,0.36252623545125
"lmtest","LANG→SYM",425,0.337880811549959
"lmtest","LANG→LANG",421,0.334700756853018
"lmtest","SYM→INT",341,0.271099662914202
"lmtest","REAL→NA",320,0.254404375755263
"lmtest","VEC→NA",260,0.206703555301151
"lmtest","LANG→VEC",241,0.191598295490682
"lmtest","LANG→CLOS",235,0.186828213445271
"lmtest","SYM→STR",216,0.171722953634803
"lmtest","LANG→LGL",214,0.170132926286332
"lmtest","PROM→INT",153,0.121637092157985
"lmtest","SYM→SYM",138,0.109711887044457
"lmtest","PROM→STR",117,0.093016599885518
"lmtest","BCODE→BCODE",64,0.0508808751510526
"lmtest","SYM→ENV",60,0.0477008204541118
"lmtest","VEC→VEC",60,0.0477008204541118
"lmtest","SYM→LANG",50,0.0397506837117598
"lmtest","SYM→VEC",40,0.0318005469694079
"lmtest","SYM→LGL",27,0.0214653692043503
"lmtest","PROM→REAL",21,0.0166952871589391
"lmtest","BCODE→SPECIAL",18,0.0143102461362335
"lmtest","LANG→NIL",16,0.0127202187877632
"lmtest","PROM→NIL",8,0.00636010939388158
"lmtest","PROM→CLOS",7,0.00556509571964638
"lmtest","BCODE→EXPR",6,0.00477008204541118
"lmtest","BCODE→LIST",6,0.00477008204541118
"lmtest","PROM→LGL",6,0.00477008204541118
"lmtest","SYM→CLOS",4,0.00318005469694079
"lmtest","INT→NA",3,0.00238504102270559
"lmtest","CLOS→CLOS",2,0.00159002734847039
"lmtest","PROM→VEC",2,0.00159002734847039
"lmtest","LANG→BUILTIN",1,0.000795013674235197
"mvtnorm","BCODE→STR",36539,16.1531184240774
"mvtnorm","BCODE→ENV",21726,9.60460469310888
"mvtnorm","BCODE→VEC",19234,8.50294424501777
"mvtnorm","LGL→LGL",17614,7.78677653799225
"mvtnorm","BCODE→LANG",17081,7.55114852080423
"mvtnorm","SYM→NA",14342,6.34029460133331
"mvtnorm","BCODE→NA",13657,6.03747060175771
"mvtnorm","STR→NA",12848,5.67982882707644
"mvtnorm","STR→STR",12299,5.43712754858446
"mvtnorm","LANG→ENV",10130,4.47825856306697
"mvtnorm","BCODE→REAL",6866,3.03531325706
"mvtnorm","LGL→NA",6051,2.67501900938975
"mvtnorm","BCODE→CLOS",5658,2.50128202861134
"mvtnorm","BCODE→SYM",5388,2.38192074410709
"mvtnorm","BCODE→INT",3300,1.45886014394087
"mvtnorm","INT→INT",2589,1.14454209474634
"mvtnorm","REAL→REAL",2366,1.04595851532245
"mvtnorm","LANG→NA",1843,0.8147512864494
"mvtnorm","LANG→STR",1831,0.809446340471433
"mvtnorm","PROM→NA",1591,0.703347420912097
"mvtnorm","BCODE→NIL",1472,0.650740039963926
"mvtnorm","LANG→REAL",1441,0.637035596187512
"mvtnorm","LANG→LANG",1363,0.602553447330728
"mvtnorm","LANG→SYM",1240,0.548177751056568
"mvtnorm","BCODE→LGL",1167,0.51590599635727
"mvtnorm","NIL→NIL",1000,0.442078831497233
"mvtnorm","VEC→NA",711,0.314318049194532
"mvtnorm","SYM→REAL",699,0.309013103216566
"mvtnorm","LANG→INT",583,0.257731958762887
"mvtnorm","LANG→LGL",515,0.227670598221075
"mvtnorm","NIL→NA",451,0.199377553005252
"mvtnorm","SYM→STR",408,0.180368163250871
"mvtnorm","SYM→SYM",385,0.170200350126435
"mvtnorm","BCODE→BUILTIN",233,0.103004367738855
"mvtnorm","PROM→STR",207,0.0915103181199271
"mvtnorm","SYM→VEC",189,0.083552899152977
"mvtnorm","LANG→CLOS",186,0.0822266626584853
"mvtnorm","REAL→NA",125,0.0552598539371541
"mvtnorm","BCODE→BCODE",123,0.0543756962741596
"mvtnorm","SYM→ENV",116,0.051281144453679
"mvtnorm","LANG→VEC",114,0.0503969867906845
"mvtnorm","PROM→INT",112,0.04951282912769
"mvtnorm","VEC→VEC",97,0.0428816466552316
"mvtnorm","SYM→INT",95,0.0419974889922371
"mvtnorm","SYM→CLOS",50,0.0221039415748616
"mvtnorm","INT→NA",45,0.0198935474173755
"mvtnorm","SYM→LANG",45,0.0198935474173755
"mvtnorm","LANG→NIL",25,0.0110519707874308
"mvtnorm","BCODE→LIST",22,0.00972573429293912
"mvtnorm","BCODE→EXPR",17,0.00751534013545295
"mvtnorm","CLOS→CLOS",8,0.00353663065197786
"mvtnorm","SYM→NIL",3,0.0013262364944917
"mvtnorm","PROM→NIL",2,0.000884157662994465
"mvtnorm","LANG→BUILTIN",1,0.000442078831497233
"mvtnorm","SYM→LGL",1,0.000442078831497233
"rivr","BCODE→STR",29025,24.9718233517736
"rivr","BCODE→ENV",19617,16.8775971986819
"rivr","STR→STR",16302,14.0255181492029
"rivr","LGL→LGL",7631,6.56537412566355
"rivr","LANG→NA",6285,5.40733539245124
"rivr","BCODE→VEC",4261,3.6659755142776
"rivr","BCODE→LGL",2829,2.43394619335633
"rivr","BCODE→CLOS",2472,2.12679921879705
"rivr","INT→INT",2310,1.98742160008948
"rivr","REAL→REAL",1991,1.7129681410295
"rivr","BCODE→NIL",1945,1.67339178016192
"rivr","BCODE→NA",1923,1.65446395539916
"rivr","NIL→NIL",1910,1.64327933167571
"rivr","BCODE→REAL",1654,1.42302827989091
"rivr","VEC→NA",1650,1.41958685720677
"rivr","BCODE→INT",1551,1.33441164577436
"rivr","PROM→NA",1507,1.29655599624885
"rivr","LANG→REAL",1282,1.10297597026611
"rivr","PROM→REAL",1240,1.06684103208266
"rivr","LGL→NA",1205,1.03672858359646
"rivr","SYM→NA",1198,1.03070609389922
"rivr","LANG→STR",1004,0.863797093718543
"rivr","STR→NA",767,0.659892799683389
"rivr","LANG→ENV",707,0.608271459421325
"rivr","BCODE→BUILTIN",479,0.41211036642548
"rivr","LANG→INT",414,0.356187247808244
"rivr","BCODE→LANG",335,0.288219149796526
"rivr","NIL→NA",310,0.266710258020666
"rivr","BCODE→SYM",292,0.251223855942046
"rivr","LANG→VEC",291,0.250363500271012
"rivr","LANG→CLOS",244,0.209926783732395
"rivr","SYM→STR",226,0.194440381653776
"rivr","LANG→LGL",162,0.139377618707574
"rivr","LANG→LANG",143,0.12303086095792
"rivr","SYM→SYM",111,0.095499479484819
"rivr","SYM→INT",104,0.0894769897875782
"rivr","SYM→ENV",102,0.0877562784455094
"rivr","PROM→STR",84,0.0722698763668901
"rivr","CLOS→CLOS",78,0.0671077423406836
"rivr","PROM→VEC",60,0.0516213402620643
"rivr","INT→NA",56,0.0481799175779267
"rivr","SYM→VEC",55,0.0473195619068923
"rivr","LANG→SYM",51,0.0438781392227547
"rivr","ENV→ENV",49,0.0421574278806859
"rivr","BCODE→S4",48,0.0412970722096515
"rivr","BCODE→SPECIAL",47,0.0404367165386171
"rivr","SYM→LANG",44,0.0378556495255138
"rivr","VEC→VEC",33,0.0283917371441354
"rivr","REAL→NA",25,0.0215088917758601
"rivr","PROM→LGL",20,0.0172071134206881
"rivr","SYM→REAL",16,0.0137656907365505
"rivr","LANG→S4",15,0.0129053350655161
"rivr","SYM→CLOS",13,0.0111846237234473
"rivr","PROM→CLOS",12,0.0103242680524129
"rivr","BCODE→EXPR",10,0.00860355671034406
"rivr","PROM→NIL",9,0.00774320103930965
"rivr","BCODE→LIST",8,0.00688284536827524
"rivr","SYM→LGL",8,0.00688284536827524
"rivr","PROM→INT",7,0.00602248969724084
"rivr","ENV→NA",3,0.00258106701310322
"rivr","PROM→LANG",1,0.000860355671034406
"stringr","BCODE→STR",13275,17.9598187106812
"stringr","BCODE→ENV",7394,10.0033822634107
"stringr","LGL→LGL",6496,8.78847324629642
"stringr","BCODE→LANG",6241,8.44348237840763
"stringr","BCODE→VEC",6146,8.314956368802
"stringr","BCODE→NA",5377,7.27457214367855
"stringr","SYM→NA",4511,6.10295609822093
"stringr","STR→NA",4223,5.71331935331124
"stringr","STR→STR",3718,5.030102144355
"stringr","LANG→ENV",3485,4.71487519448015
"stringr","BCODE→SYM",2042,2.76263275383887
"stringr","LGL→NA",1846,2.49746330244199
"stringr","BCODE→CLOS",1374,1.85889197050666
"stringr","BCODE→REAL",957,1.29473043360617
"stringr","LANG→NA",956,1.2933775282419
"stringr","BCODE→INT",810,1.09585334505851
"stringr","SYM→STR",639,0.864506527768383
"stringr","PROM→NA",602,0.814449029290401
"stringr","LANG→LANG",513,0.694040451870392
"stringr","REAL→REAL",508,0.687275925049043
"stringr","INT→INT",495,0.669688155313536
"stringr","LANG→SYM",450,0.608807413921396
"stringr","BCODE→NIL",359,0.485693025772847
"stringr","BCODE→LGL",337,0.455929107758912
"stringr","NIL→NIL",318,0.430223905837787
"stringr","LANG→STR",190,0.257052019211256
"stringr","SYM→ENV",62,0.0838801325847257
"stringr","LANG→CLOS",61,0.0825272272204559
"stringr","LANG→NIL",60,0.0811743218561862
"stringr","SYM→LGL",60,0.0811743218561862
"stringr","LANG→VEC",48,0.0649394574849489
"stringr","BCODE→BCODE",45,0.0608807413921396
"stringr","LANG→INT",42,0.0568220252993303
"stringr","SYM→CLOS",41,0.0554691199350605
"stringr","SYM→SYM",38,0.0514104038422512
"stringr","SYM→VEC",38,0.0514104038422512
"stringr","SYM→REAL",30,0.0405871609280931
"stringr","BCODE→BUILTIN",21,0.0284110126496652
"stringr","BCODE→LIST",16,0.0216464858283163
"stringr","LANG→LGL",16,0.0216464858283163
"stringr","SYM→INT",15,0.0202935804640465
"stringr","NIL→NA",14,0.0189406750997768
"stringr","LANG→REAL",10,0.0135290536426977
"stringr","SYM→LANG",10,0.0135290536426977
"stringr","CLOS→CLOS",5,0.00676452682134885
"stringr","VEC→NA",4,0.00541162145707908
"stringr","INT→NA",3,0.00405871609280931
"stringr","PROM→LANG",3,0.00405871609280931
"stringr","PROM→STR",3,0.00405871609280931
"stringr","SYM→NIL",3,0.00405871609280931
"stringr","REAL→NA",2,0.00270581072853954
"stringr","BCODE→EXPR",1,0.00135290536426977
"stringr","BCODE→SPECIAL",1,0.00135290536426977
"stringr","VEC→VEC",1,0.00135290536426977
"tm","BCODE→STR",73864,24.5449983883456
"tm","BCODE→ENV",36126,12.0046654903251
"tm","LGL→LGL",24705,8.20946855280079
"tm","STR→STR",23936,7.95392994453915
"tm","BCODE→CLOS",18156,6.03323663406805
"tm","LANG→NA",16376,5.44174284641432
"tm","BCODE→LGL",14651,4.86852555219933
"tm","INT→INT",10935,3.63369919550199
"tm","BCODE→NA",8363,2.77902390233042
"tm","REAL→REAL",8111,2.69528433239292
"tm","BCODE→VEC",6802,2.26030378855094
"tm","LANG→ENV",6026,2.00243908112437
"tm","LGL→NA",5725,1.90241681703236
"tm","SYM→NA",5640,1.87417132717249
"tm","LANG→INT",5516,1.83296614196516
"tm","NIL→NIL",4991,1.65850870459538
"tm","BCODE→REAL",4948,1.64421980972509
"tm","LANG→STR",3346,1.11187540083673
"tm","STR→NA",3346,1.11187540083673
"tm","BCODE→INT",3192,1.06070121920826
"tm","LANG→CLOS",2819,0.936753363705542
"tm","LANG→LANG",2559,0.850355394722413
"tm","BCODE→EXTPTR",1631,0.541981105428783
"tm","BCODE→LANG",1492,0.49579142201088
"tm","PROM→NA",1244,0.413381051596202
"tm","BCODE→NIL",1093,0.363203769609847
"tm","VEC→NA",610,0.202702927229649
"tm","BCODE→BUILTIN",569,0.189078632120771
"tm","SYM→EXTPTR",512,0.170137538920624
"tm","SYM→INT",509,0.169140639278511
"tm","LANG→VEC",500,0.166149940352171
"tm","CLOS→CLOS",311,0.103345262899051
"tm","ENV→ENV",303,0.100686863853416
"tm","BCODE→S4",230,0.0764289725619988
"tm","NIL→NA",230,0.0764289725619988
"tm","LANG→LGL",212,0.0704475747093207
"tm","SYM→STR",191,0.0634692772145295
"tm","SYM→LGL",172,0.057155579481147
"tm","INT→NA",162,0.0538325806741035
"tm","LANG→EXTPTR",137,0.045525083656495
"tm","LANG→NIL",88,0.0292423895019822
"tm","LANG→S4",81,0.0269162903370518
"tm","BCODE→SPECIAL",72,0.0239255914107127
"tm","SYM→CLOS",71,0.0235932915300083
"tm","BCODE→SYM",67,0.022264092007191
"tm","SYM→SYM",64,0.0212671923650779
"tm","LANG→REAL",51,0.0169472939159215
"tm","SYM→VEC",47,0.0156180943931041
"tm","PROM→STR",42,0.0139565949895824
"tm","SYM→ENV",26,0.00863979689831291
"tm","VEC→VEC",23,0.00764289725619989
"tm","REAL→NA",17,0.00564909797197383
"tm","PROM→INT",13,0.00431989844915646
"tm","BCODE→EXPR",6,0.00199379928422606
"tm","LANG→SYM",6,0.00199379928422606
"tm","BCODE→LIST",5,0.00166149940352171
"tm","SYM→LANG",4,0.00132919952281737
"tm","PROM→VEC",3,0.000996899642113028
"tm","PROM→CLOS",2,0.000664599761408686
"tm","SYM→REAL",2,0.000664599761408686
"tm","PROM→LANG",1,0.000332299880704343
"tm","PROM→REAL",1,0.000332299880704343
